index,wine_name,wine_region,wine_country,wine_rating,wine_reviews,wine_price,wine_link
377,Les Chevaux de Patache d'Aux 2004,Château Patache d'Aux,France,3.7,1895,"39,586",https://www.vivino.com/chateau-patache-daux-les-chevaux-de-patache-d-aux/w/4502674?year=2004&price_id=14550149
378,Morellino di Scansano 2006,Fattoria dei Barbi,Italy,3.5,1877,"39,377",https://www.vivino.com/fattoria-dei-barbi-morellino-di-scansano/w/1173734?year=2006&price_id=14541881
379,Pauillac (Grand Cru Classé) 2012,Château Grand-Puy-Lacoste,France,4.3,1877,"105,106",https://www.vivino.com/chateau-grand-puy-lacoste-pauillac-grand-cru-classe/w/1148035?year=2012&price_id=36363022
380,Blauburgunder (Pinot Nero) 2018,St. Michael-Eppan,Italy,3.6,1875,"43,752",https://www.vivino.com/st-michael-eppan-blauburgunder-pinot-nero/w/1517896?year=2018&price_id=28232814
381,Le Passage Saint-Joseph 2010,Michel & Stéphane Ogier,France,4.1,1874,"44,169",https://www.vivino.com/michel-stephane-ogier-le-passage-saint-joseph/w/1623438?year=2010&price_id=7943984
382,Vieilles Vignes Gevrey-Chambertin Cuvée Cœur de Roy 1997,Dugat-Py,France,4.2,1873,"395,716",https://www.vivino.com/dugat-py-vieilles-vignes-gevrey-chambertin-cuvee-coeur-de-roy/w/86646?year=1997&price_id=10111704
383,Saint-Émilion Grand Cru (Grand Cru Classé) 1966,Château Petit Faurie de Soutard,France,3.9,1873,"244,846",https://www.vivino.com/aberlen-saint-emilion-grand-cru-grand-cru-classe/w/1179455?year=1966&price_id=33769854
384,Selección Especial (Reserva) 2019,Muga,Spain,4.2,1857,"51,863",https://www.vivino.com/muga-seleccion-especial-reserva/w/7493?year=2019&price_id=36579455
385,Grand Blend 2004,Callia,Argentina,4.1,1851,"75,004",https://www.vivino.com/callia-grand-blend/w/73364?year=2004&price_id=2895277
386,Vino Nobile di Montepulciano 2019,Poliziano,Italy,4.1,1846,"39,279",https://www.vivino.com/poliziano-vino-nobile-di-montepulciano/w/18794?year=2019&price_id=36485638
387,Saint-Émilion Grand Cru (Grand Cru Classé) 1967,Château Tertre Daugay,France,4.0,1845,"191,678",https://www.vivino.com/tertre-daugay-saint-emilion-grand-cru-grand-cru-classe/w/1109178?year=1967&price_id=36149963
388,Château Giscours (Grand Cru Classé) 2004,Château Giscours,France,4.3,1834,"121,192",https://www.vivino.com/chateau-giscours-chateau-giscours-grand-cru-classe/w/13689?year=2004&price_id=26951114
389,Reserve Pinot Noir 2006,Argyle,United States,4.0,1833,"104,172",https://www.vivino.com/argyle-reserve-pinot-noir/w/6406?year=2006&price_id=14650500
390,Petite Sirah 2015,Stags' Leap,United States,4.2,1821,"95,839",https://www.vivino.com/stags-leap-petite-sirah/w/78405?year=2015&price_id=17633380
391,Le Difese 2021,Tenuta San Guido,Italy,4.0,1818,"48,212",https://www.vivino.com/tenuta-san-guido-le-difese/w/5076?year=2021&price_id=36485603
392,Pauillac (Premier Grand Cru Classé) 1990,Château Lafite Rothschild,France,4.7,1814,"3,524,303",https://www.vivino.com/chateau-lafite-rothschild-pauillac-premier-grand-cru-classe-pauillac/w/3908?year=1990&price_id=30290691
393,Vosne-Romanée 2003,Domaine Georges Mugneret-Gibourg,France,4.3,1784,"1,663,219",https://www.vivino.com/georges-mugneret-gibourg-vosne-romanee/w/1099127?year=2003&price_id=35329559
394,Cabernet Sauvignon 2016,Groth,United States,4.2,1773,"116,673",https://www.vivino.com/groth-cabernet-sauvignon/w/10004?year=2016&price_id=25002079
395,Pauillac (Premier Grand Cru Classé) 1999,Château Lafite Rothschild,France,4.7,1767,"2,300,072",https://www.vivino.com/chateau-lafite-rothschild-pauillac-premier-grand-cru-classe-pauillac/w/3908?year=1999&price_id=31649926
396,Napa Valley Cabernet Sauvignon 2014,Sterling Vineyards,United States,3.8,1743,"70,004",https://www.vivino.com/sterling-vineyards-napa-valley-cabernet-sauvignon-napa-valley/w/1125332?year=2014&price_id=14539447
397,Ultra Malbec 2013,Kaiken,Argentina,3.9,1732,"45,836",https://www.vivino.com/kaiken-ultra-malbec/w/71474?year=2013&price_id=8602427
398,Vosne-Romanée 1999,Domaine Confuron-Cotetidot,France,4.0,1725,"296,783",https://www.vivino.com/domaine-confuron-cotetidot-vosne-romanee/w/1101125?year=1999&price_id=25002330
399,Merlot 1997,Weinert,Argentina,3.9,1722,"24,168",https://www.vivino.com/bodega-y-cavas-de-weinert-merlot/w/2468?year=1997&price_id=22298651
400,Nebbiolo 2016,Pio Cesare,Italy,3.8,1711,"75,004",https://www.vivino.com/pio-cesare-nebbiolo/w/22549?year=2016&price_id=23905358
401,Saint-Estèphe (Grand Cru Classé) 2003,Château Montrose,France,4.5,1706,"281,944",https://www.vivino.com/chateau-montrose-saint-estephe-grand-cru-classe/w/80472?year=2003&price_id=16774878
402,Punto Final Malbec (Classico) 2011,Renacer,Argentina,3.5,1706,"33,335",https://www.vivino.com/renacer-punto-final-malbec-classico/w/86834?year=2011&price_id=2895345
403,Portrait Shiraz 2013,Peter Lehmann,Australia,3.6,1704,"31,252",https://www.vivino.com/peter-lehmann-portrait-shiraz/w/1953975?year=2013&price_id=14650512
404,Cos d'Estournel 1995,Cos d'Estournel,France,4.5,1704,"289,364",https://www.vivino.com/cos-d-estournel-cos-d-estournel/w/74346?year=1995&price_id=30096792
405,Barrel Select Merlot 2005,Bodega Norton,Argentina,3.5,1702,"28,335",https://www.vivino.com/bodega-norton-barrel-select-merlot/w/2701949?year=2005&price_id=14540329
406,Mille E Una Notte 2018,Donnafugata,Italy,4.3,1700,"114,870",https://www.vivino.com/donnafugata-mille-e-una-notte/w/4793?year=2018&price_id=36485590
407,Pessac-Léognan 1998,Château Valoux,France,3.7,1698,"74,196",https://www.vivino.com/valoux-pessac-leognan/w/1207936?year=1998&price_id=36841182
408,Pessac-Léognan 1989,Château Valoux,France,3.7,1698,"92,745",https://www.vivino.com/valoux-pessac-leognan/w/1207936?year=1989&price_id=36614359
409,Montebruna Barbera d'Asti 2019,Braida,Italy,4.0,1698,"26,800",https://www.vivino.com/braida-montebruna-barbera-d-asti/w/15143?year=2019&price_id=36736874
410,Calidonia Chianti Classico Riserva 2005,Bindi Sergardi,Italy,4.0,1692,"60,837",https://www.vivino.com/bindi-sergardi-calidonia-chianti-classico-riserva/w/21369?year=2005&price_id=14549970
411,Calidonia Chianti Classico Riserva 2004,Bindi Sergardi,Italy,4.0,1692,"75,004",https://www.vivino.com/bindi-sergardi-calidonia-chianti-classico-riserva/w/21369?year=2004&price_id=2804968
412,Merlot 2005,Obikwa,South Africa,3.3,1690,"11,459",https://www.vivino.com/obikwa-merlot/w/1188280?year=2005&price_id=2895086
413,Estate Reserva Cabernet Sauvignon 2019,Errazuriz,Chile,3.7,1677,"29,168",https://www.vivino.com/errazuriz-estate-reserva-cabernet-sauvignon-aconcagua-valley/w/1167736?year=2019&price_id=25051525
414,Pauillac (Grand Cru Classé) 2014,Château Batailley,France,4.2,1677,"74,196",https://www.vivino.com/chateau-batailley-pauillac-grand-cru-classe/w/96193?year=2014&price_id=36363001
415,Merlot 2006,Jacob's Creek,Australia,3.1,1658,"16,209",https://www.vivino.com/jacob-s-creek-merlot/w/2703?year=2006&price_id=2804842
416,Amarone della Valpolicella 2002,Folonari,Italy,3.7,1657,"62,503",https://www.vivino.com/torcalvano-gracciano-amarone-della-valpolicella/w/1171804?year=2002&price_id=2804954
417,Pinot Noir 2022,Dry River,New Zealand,4.2,1647,"98,950",https://www.vivino.com/dry-river-wines-limited-pinot-noir/w/1765935?year=2022&price_id=35639570
418,Pauillac (Grand Cru Classé) 1995,Château Lynch-Bages,France,4.4,1612,"237,427",https://www.vivino.com/chateau-lynch-bages-pauillac-grand-cru-classe/w/79262?year=1995&price_id=2728852
419,Calvert Pinot Noir 2007,Felton Road,New Zealand,4.2,1606,"164,922",https://www.vivino.com/felton-road-calvert-pinot-noir/w/88319?year=2007&price_id=35624802
420,THE Barossan Shiraz 2016,Peter Lehmann,Australia,3.8,1606,"39,586",https://www.vivino.com/peter-lehmann-the-barossan-shiraz-barossa-red-wine/w/5500580?year=2016&price_id=18675546
421,La Miranda de Secastilla Somontano 2005,Viñas del Vero,Spain,3.6,1604,"37,502",https://www.vivino.com/vinas-del-vero-la-miranda-de-secastilla-somontano/w/1167440?year=2005&price_id=15291816
422,Saint-Estèphe (Grand Cru Classé) 2000,Château Montrose,France,4.4,1592,"270,815",https://www.vivino.com/chateau-montrose-saint-estephe-grand-cru-classe/w/80472?year=2000&price_id=27172018
423,Pauillac (Grand Cru Classé) 2014,Château Lynch-Bages,France,4.3,1589,"401,889",https://www.vivino.com/chateau-lynch-bages-pauillac-grand-cru-classe/w/79262?year=2014&price_id=36851237
424,Beau Mayne Bordeaux Rouge 2006,Dourthe,France,3.3,1586,"22,918",https://www.vivino.com/dourthe-beau-mayne-bordeaux-rouge/w/1146771?year=2006&price_id=14549816
425,Bordeaux Rouge 2005,Château Haut Peyruguet,France,3.6,1585,"25,001",https://www.vivino.com/haut-peyruguet-bordeaux-rouge/w/1859527?year=2005&price_id=7944187
426,Châteauneuf-du-Pape 1998,Château de Beaucastel,France,4.4,1573,"148,392",https://www.vivino.com/chateau-de-beaucastel-chateauneuf-du-pape/w/1134803?year=1998&price_id=4499691
427,Réserve du Château Corbières 1976,Chateau de Sérame,France,3.7,1572,"140,972",https://www.vivino.com/esprit-de-serame-reserve-du-chateau-corbieres/w/1144112?year=1976&price_id=35329480
428,Rioja Crianza 2014,Viña Real,Spain,3.5,1572,"36,669",https://www.vivino.com/es-vina-real-rioja-crianza/w/1261821?year=2014&price_id=15574739
429,Langhe Nebbiolo 2006,Erbaluna,Italy,3.8,1559,"52,086",https://www.vivino.com/erbaluna-langhe-nebbiolo/w/1185250?year=2006&price_id=14650528
430,Regional Selections Shiraz 2010,Handpicked,Australia,3.9,1550,"64,587",https://www.vivino.com/handpicked-regional-selections-shiraz/w/4315436?year=2010&price_id=2804597
431,Bordeaux Supérieur 2009,Château Lafite Monteil,France,3.7,1547,"82,505",https://www.vivino.com/chateau-lafite-monteil-bordeaux-superieur/w/1521022?year=2009&price_id=15148035
432,Torrette 2022,Les Crêtes,Italy,3.6,1547,"22,452",https://www.vivino.com/les-cretes-torrette/w/1209763?year=2022&price_id=36485474
433,Limited Selection Syrah - Carmenère - Cabernet Sauvignon 2005,Ravanal,Chile,3.8,1546,"50,003",https://www.vivino.com/ravanal-limited-selection-syrah-carmenere-cabernet-sauvignon/w/74944?year=2005&price_id=2895131
434,Pauillac (Premier Grand Cru Classé) 1996,Château Lafite Rothschild,France,4.7,1543,"1,469,078",https://www.vivino.com/chateau-lafite-rothschild-pauillac-premier-grand-cru-classe-pauillac/w/3908?year=1996&price_id=10969022
435,Pauillac (Grand Cru Classé) 1996,Château Pichon Longueville Comtesse de Lalande,France,4.5,1542,"370,979",https://www.vivino.com/chateau-pichon-longueville-comtesse-de-lalande-pauillac-grand-cru-classe/w/1125543?year=1996&price_id=36650302
436,Pessac-Léognan (Premier Grand Cru Classé) 1989,Château Haut-Brion,France,4.8,1533,"3,227,520",https://www.vivino.com/haut-brion-pessac-leognan-premier-grand-cru-classe/w/1152755?year=1989&price_id=1784840
437,Madiran 2011,Château Montus,France,3.9,1524,"80,004",https://www.vivino.com/chateau-montus-madiran/w/86847?year=2011&price_id=15786330
438,Château Margaux (Premier Grand Cru Classé) 1983,Château Margaux,France,4.7,1524,"896,538",https://www.vivino.com/chateau-margaux-chateau-margaux-premier-grand-cru-classe/w/1127795?year=1983&price_id=11719170
439,Saint-Julien (Grand Cru Classé) 2004,Château Léoville Poyferré,France,4.3,1520,"185,490",https://www.vivino.com/fr-chateau-leoville-poyferre-saint-julien-grand-cru-classe/w/1115658?year=2004&price_id=36831570
440,Aconcagua Valley 2007,Sena,Chile,4.6,1519,"168,759",https://www.vivino.com/sena-aconcagua-valley/w/25474?year=2007&price_id=14541463
441,Pinot Noir 2013,Robert Mondavi Winery,United States,3.8,1514,"91,672",https://www.vivino.com/robert-mondavi-winery-pinot-noir-los-carneros/w/2423?year=2013&price_id=14541600
442,Cabernet Sauvignon Reserva 2010,Perez Cruz,Chile,3.7,1511,"27,085",https://www.vivino.com/perez-cruz-cabernet-sauvignon-reserva/w/1129285?year=2010&price_id=14650360
443,Crianza Tinto 2009,Pago de Los Capellanes,Spain,4.0,1507,"54,170",https://www.vivino.com/pago-de-los-capellanes-crianza-tinto/w/16226?year=2009&price_id=2754355
444,Eaglehawk Shiraz - Merlot - Cabernet 2008,Wolf Blass,Australia,3.2,1504,"20,834",https://www.vivino.com/wolf-blass-eaglehawk-shiraz-merlot-cabernet/w/1130079?year=2008&price_id=2894984
445,Royal Mukuzani Special Collection Red Dry 2009,Kakhetian Traditional Winemaking,Georgia,3.9,1502,"108,339",https://www.vivino.com/kakhetian-traditional-winemaking-royal-mukuzani-special-collection/w/4986113?year=2009&price_id=14549801
446,Pauillac (Grand Cru Classé) 2006,Château d'Armailhac,France,4.1,1502,"123,655",https://www.vivino.com/fr-chateau-darmailhac-pauillac-grand-cru-classe/w/4091?year=2006&price_id=27172000
447,Scarlett Dark 2016,Lamothe Parrot,France,4.0,1501,"27,085",https://www.vivino.com/lamothe-parrot-scarlett-dark/w/4931184?year=2016&price_id=18930011
448,Sassella Valtellina Superiore 2002,Aldo Rainoldi,Italy,3.7,1489,"52,086",https://www.vivino.com/aldo-rainoldi-sassella-valtellina-superiore/w/1259300?year=2002&price_id=14539416
449,Chianti Riserva 2003,Sensi,Italy,3.3,1487,"45,836",https://www.vivino.com/sensi-chianti-riserva/w/84959?year=2003&price_id=14541865
450,Tronquoy de Sainte-Anne Saint-Estèphe 2001,Château Tronquoy,France,3.8,1480,"50,003",https://www.vivino.com/chateau-tronquoy-tronquoy-de-sainte-anne-saint-estephe/w/1204230?year=2001&price_id=7944020
451,Gevrey-Chambertin Premier Cru Clos Saint-Jacques 1998,Louis Jadot,France,4.2,1459,"352,430",https://www.vivino.com/louis-jadot-gevrey-chambertin-premier-cru-clos-saint-jacques/w/1144959?year=1998&price_id=31847816
452,Pauillac (Premier Grand Cru Classé) 2000,Château Mouton Rothschild,France,4.7,1453,"3,116,226",https://www.vivino.com/chateau-mouton-rothschild-pauillac-premier-grand-cru-classe/w/1684223?year=2000&price_id=15396190
453,Prodigal Grenache 2003,Kilikanoon,Australia,4.0,1443,"54,170",https://www.vivino.com/kilikanoon-prodigal-grenache/w/56054?year=2003&price_id=2754348
454,Merlot Reserva 2004,J. Bouchon,Chile,3.5,1441,"20,001",https://www.vivino.com/j-bouchon-merlot-reserva/w/1652935?year=2004&price_id=14541944
455,Merlot Reserva 2003,J. Bouchon,Chile,3.5,1441,"34,169",https://www.vivino.com/j-bouchon-merlot-reserva/w/1652935?year=2003&price_id=14550064
456,La Joya Reserve Carmenère 2002,Bisquertt Family Vineyards,Chile,3.6,1438,"37,502",https://www.vivino.com/bisquertt-la-joya-reserve-carmenere/w/1202418?year=2002&price_id=14650481
457,Grand Vin Pauillac (Premier Grand Cru Classé) 1982,Château Latour,France,4.8,1437,"2,745,247",https://www.vivino.com/fr-chateau-latour-grand-vin-pauillac-premier-grand-cru-classe/w/1655970?year=1982&price_id=4423252
458,The Master's Collection Mentor Cabernet Sauvignon 1998,Peter Lehmann,Australia,4.0,1436,"150,008",https://www.vivino.com/peter-lehmann-the-master-s-collection-mentor-cabernet-sauvignon/w/2052?year=1998&price_id=2895032
459,Bolgheri Superiore 2019,Ornellaia,Italy,4.6,1436,"362,254",https://www.vivino.com/ornellaia-bolgheri-superiore/w/22447?year=2019&price_id=36485583
460,Wilson Vineyard Pinot Noir 2023,The Crusher,Chile,3.7,1426,"26,381",https://www.vivino.com/us-crusher-wilson-vineyard-pinot-noir/w/1200907?year=2023&price_id=34771431
461,Le Bourg Saumur Champigny 1990,Clos Rougeard,France,4.5,1424,"3,190,422",https://www.vivino.com/clos-rougeard-le-bourg-saumur-champigny/w/1101360?year=1990&price_id=25687544
462,Le Bourg Saumur Champigny 1996,Clos Rougeard,France,4.5,1424,"1,038,742",https://www.vivino.com/clos-rougeard-le-bourg-saumur-champigny/w/1101360?year=1996&price_id=27859664
463,Le Bourg Saumur Champigny 1997,Clos Rougeard,France,4.5,1424,"1,112,938",https://www.vivino.com/clos-rougeard-le-bourg-saumur-champigny/w/1101360?year=1997&price_id=19397971
464,Barbaresco Asili 1996,Michele Chiarlo,Italy,4.1,1421,"120,007",https://www.vivino.com/michele-chiarlo-barbaresco-asili/w/86560?year=1996&price_id=2895331
465,Baron Philippe Médoc 1975,Baron Philippe de Rothschild,France,3.5,1413,"612,116",https://www.vivino.com/baron-philippe-de-rothschild-sa-baron-philippe-medoc/w/4145?year=1975&price_id=26506620
466,Nebbiolo 2015,Pio Cesare,Italy,3.8,1409,"75,004",https://www.vivino.com/pio-cesare-nebbiolo/w/22549?year=2015&price_id=20721846
467,Pinot Noir 2001,Merryvale,United States,4.1,1407,"79,171",https://www.vivino.com/merryvale-vineyards-pinot-noir/w/3087?year=2001&price_id=2873650
468,Pessac-Léognan (Grand Cru Classé de Graves) 2016,Domaine de Chevalier,France,4.3,1400,"148,392",https://www.vivino.com/domaine-de-chevalier-pessac-leognan-grand-cru-classe-de-graves/w/1154913?year=2016&price_id=29936560
469,Pauillac (Grand Cru Classé) 1996,Château Pichon Baron,France,4.5,1399,"290,596",https://www.vivino.com/chateau-pichon-baron-pauillac-grand-cru-classe-pauillac-red-wine/w/79762?year=1996&price_id=32440009
470,Pessac-Léognan (Premier Grand Cru Classé) 1990,Château Haut-Brion,France,4.8,1399,"1,224,232",https://www.vivino.com/haut-brion-pessac-leognan-premier-grand-cru-classe/w/1152755?year=1990&price_id=836956
471,Château Margaux (Premier Grand Cru Classé) 2002,Château Margaux,France,4.6,1395,"680,124",https://www.vivino.com/chateau-margaux-chateau-margaux-premier-grand-cru-classe/w/1127795?year=2002&price_id=11864482
472,Director's Cut Cabernet Sauvignon 2019,Francis Ford Coppola Winery,United States,4.1,1390,"79,171",https://www.vivino.com/francis-ford-coppola-winery-director-s-cut-cabernet-sauvignon/w/6277?year=2019&price_id=33920011
473,Estate Vineyards Merlot - Cabernets 2005,Te Mata,New Zealand,3.6,1390,"45,836",https://www.vivino.com/te-mata-estate-winery-limited-estate-vineyards-merlot-cabernets/w/93260?year=2005&price_id=14655593
474,Altico (A) 2008,Carchelo,Spain,3.6,1388,"30,002",https://www.vivino.com/carchelo-altico-a-jumilla/w/2431421?year=2008&price_id=28522928
475,Château Giscours (Grand Cru Classé) 2003,Château Giscours,France,4.3,1383,"103,874",https://www.vivino.com/chateau-giscours-chateau-giscours-grand-cru-classe/w/13689?year=2003&price_id=2728751
476,Bordeaux 2003,Château Relais du Cheval Blanc,France,3.3,1375,"25,001",https://www.vivino.com/relais-du-cheval-blanc-bordeaux/w/1164398?year=2003&price_id=7953613
477,1865 Unique Cabernet Sauvignon 2005,San Pedro,Chile,3.9,1355,"22,085",https://www.vivino.com/san-pedro-central-valley-eighteen-sixtyfive-unique-cabernet-sauvignon-maipo-valley/w/6604109?year=2005&price_id=23541465
478,Cabernet Sauvignon 1999,Ruca Malen,Argentina,3.6,1353,"39,586",https://www.vivino.com/bodega-ruca-malen-cabernet-sauvignon/w/94953?year=1999&price_id=2894975
479,Pessac-Léognan (Grand Cru Classé de Graves) 2009,Château Malartic-Lagravière,France,4.2,1352,"101,396",https://www.vivino.com/chateau-malartic-lagraviere-pessac-leognan-grand-cru-classe-de-graves/w/1143938?year=2009&price_id=30899780
480,Estate Grown Cabernet Sauvignon 2019,Obsidian Ridge,United States,4.2,1347,"57,717",https://www.vivino.com/obsidian-ridge-estate-grown-cabernet-sauvignon/w/2165446?year=2019&price_id=23385275
481,Saint-Estèphe (Grand Cru Classé) 2009,Château Calon-Ségur,France,4.3,1335,"216,400",https://www.vivino.com/chateau-calon-segur-saint-estephe-grand-cru-classe/w/1126954?year=2009&price_id=25148824
482,Reserva 2012,Viña Pomal,Spain,3.7,1333,"39,586",https://www.vivino.com/pomal-reserva/w/1126214?year=2012&price_id=19327052
483,Saint-Julien (Grand Cru Classé) 2004,Château Léoville Las Cases,France,4.4,1332,"259,686",https://www.vivino.com/chateau-leoville-las-cases-saint-julien-grand-cru-classe/w/81848?year=2004&price_id=9906472
484,Merlot 2005,Stone Cellars,United States,3.4,1324,"28,335",https://www.vivino.com/stone-cellars-merlot/w/73784?year=2005&price_id=14650485
485,Saint-Julien (Grand Cru Classé) 1995,Château Gruaud Larose,France,4.3,1312,"136,031",https://www.vivino.com/chateau-gruaud-larose-saint-julien-grand-cru-classe/w/79265?year=1995&price_id=1054496
486,Horitschoner Blaufränkisch 2019,Weninger,Austria,3.6,1309,"29,530",https://www.vivino.com/weninger-horitschoner-blaufrankisch/w/1583942?year=2019&price_id=35011845
487,Corton-Bressandes Grand Cru 1977,Domaine Tollot-Beaut,France,4.3,1305,"163,231",https://www.vivino.com/tollot-beaut-corton-bressandes-grand-cru/w/1128960?year=1977&price_id=36614370
488,120 Reserva Especial Merlot 2017,Santa Rita,Chile,3.3,1301,"20,001",https://www.vivino.com/santa-rita-onehundredtwenty-reserva-especial-merlot-central-valley/w/2533?year=2017&price_id=18803724
489,La Piu Belle 2011,Viña Vik Winery,Chile,4.5,1300,"104,172",https://www.vivino.com/vina-vik-winery-la-piu-belle/w/5571323?year=2011&price_id=18967980
490,Merlot 2002,Starmont,United States,3.9,1297,"52,086",https://www.vivino.com/starmont-merlot/w/1949854?year=2002&price_id=2895127
491,Cancelli Rosso 2006,Coltibuono,Italy,3.5,1294,"31,252",https://www.vivino.com/badia-a-coltibuono-cancelli-rosso/w/1149559?year=2006&price_id=2873750
492,Barbera d'Alba 2020,Pio Cesare,Italy,3.9,1289,"32,394",https://www.vivino.com/pio-cesare-barbera-d-alba/w/1128681?year=2020&price_id=36736922
493,Cabernet Sauvignon - Merlot West Bay 2017,Isla Negra,Chile,3.6,1285,"12,084",https://www.vivino.com/isla-negra-cabernet-sauvignon-merlot-west-bay/w/3115103?year=2017&price_id=16804550
494,Pauillac (Premier Grand Cru Classé) 1989,Château Lafite Rothschild,France,4.7,1282,"1,172,295",https://www.vivino.com/chateau-lafite-rothschild-pauillac-premier-grand-cru-classe-pauillac/w/3908?year=1989&price_id=26357966
495,Saint-Estèphe (Grand Cru Classé) 1996,Château Montrose,France,4.4,1282,"333,881",https://www.vivino.com/chateau-montrose-saint-estephe-grand-cru-classe/w/80472?year=1996&price_id=1784824
496,Saint-Émilion Grand Cru (Grand Cru Classé) 2012,Château de Ferrand,France,4.2,1281,"104,172",https://www.vivino.com/chateau-de-ferrand-saint-emilion-grand-cru-grand-cru-classe/w/16566?year=2012&price_id=19398087
497,Pavillon Rouge du Château Margaux 2005,Château Margaux,France,4.4,1277,"259,686",https://www.vivino.com/chateau-margaux-pavillon-rouge-du-chateau-margaux/w/6020?year=2005&price_id=20431512
498,Saint-Estèphe (Grand Cru Classé) 1995,Château Montrose,France,4.4,1277,"230,007",https://www.vivino.com/chateau-montrose-saint-estephe-grand-cru-classe/w/80472?year=1995&price_id=837633
499,Pessac-Léognan 2016,Château Larrivet Haut-Brion,France,4.2,1268,"74,196",https://www.vivino.com/chateau-larrivet-haut-brion-pessac-leognan/w/81907?year=2016&price_id=29936552
500,Twin Oaks Zinfandel 2004,Robert Mondavi Winery,United States,3.5,1260,"25,835",https://www.vivino.com/robert-mondavi-winery-twin-oaks-zinfandel/w/1145414?year=2004&price_id=14541111
501,Estate Malbec 2013,Gauchezco,Argentina,3.5,1239,"20,834",https://www.vivino.com/gauchezco-estate-malbec/w/1166598?year=2013&price_id=2895355
502,Cabernet Sauvignon 2013,Rutini,Argentina,4.2,1238,"70,004",https://www.vivino.com/rutini-cabernet-sauvignon/w/1254019?year=2013&price_id=9885743
503,Cabernet Sauvignon 2005,Kaesler,Australia,3.9,1237,"39,586",https://www.vivino.com/kaesler-cabernet-sauvignon/w/1454874?year=2005&price_id=2895143
504,Pomerol 1990,Château Pétrus,France,4.8,1237,"6,826,019",https://www.vivino.com/chateau-petrus-pomerol/w/1166837?year=1990&price_id=837115
505,Cabernet Sauvignon 2002,Nederburg,South Africa,3.6,1236,"22,918",https://www.vivino.com/nederburg-estate-cabernet-sauvignon-paarl-red-wine-v-wzjjz/w/4295461?year=2002&price_id=25895286
506,Pinot Noir 2023,Two Paddocks,New Zealand,4.0,1235,"49,471",https://www.vivino.com/two-paddocks-pinot-noir/w/2018570?year=2023&price_id=36363017
507,Pessac-Léognan (Grand Cru Classé de Graves) 2006,Domaine de Chevalier,France,4.2,1233,"111,294",https://www.vivino.com/domaine-de-chevalier-pessac-leognan-grand-cru-classe-de-graves/w/1154913?year=2006&price_id=19873774
508,Pauillac (Grand Cru Classé) 1996,Château Pontet-Canet,France,4.3,1232,"163,231",https://www.vivino.com/chateau-pontet-canet-pauillac-grand-cru-classe/w/14362?year=1996&price_id=36650300
509,Querciolaia Maremma Toscana Alicante 2002,Mantellassi,Italy,3.9,1231,"55,003",https://www.vivino.com/mantellassi-querciolaia-maremma-toscana-alicante/w/1819282?year=2002&price_id=2895291
510,Cabernet Sauvignon 2003,Hogue,United States,3.3,1230,"62,503",https://www.vivino.com/hogue-cabernet-sauvignon/w/8625?year=2003&price_id=2895128
511,Rioja Reserva 2013,Viña Real,Spain,3.7,1219,"60,420",https://www.vivino.com/es-vina-real-rioja-reserva/w/2738318?year=2013&price_id=15574704
512,Tenuta Valleselle Introl della Torre Merlot 2006,Tinazzi,Italy,4.0,1219,"52,086",https://www.vivino.com/tinazzi-tenuta-valleselle-introl-della-torre-merlot/w/1138396?year=2006&price_id=2804934
513,Pauillac (Grand Cru Classé) 1990,Château Pichon Baron,France,4.6,1217,"445,175",https://www.vivino.com/chateau-pichon-baron-pauillac-grand-cru-classe-pauillac-red-wine/w/79762?year=1990&price_id=6879173
514,Château Margaux (Premier Grand Cru Classé) 1985,Château Margaux,France,4.7,1211,"772,869",https://www.vivino.com/chateau-margaux-chateau-margaux-premier-grand-cru-classe/w/1127795?year=1985&price_id=837183
515,Clos de la Vieille Eglise Pomerol 2004,Jean-Louis Trocard,France,4.2,1204,"83,338",https://www.vivino.com/jean-louis-trocard-clos-de-la-vieille-eglise-pomerol-pomerol/w/1101197?year=2004&price_id=14550170
516,Clos de la Vieille Eglise Pomerol 2002,Jean-Louis Trocard,France,4.2,1204,"175,010",https://www.vivino.com/jean-louis-trocard-clos-de-la-vieille-eglise-pomerol-pomerol/w/1101197?year=2002&price_id=7944129
517,Sul Vulcano Etna Rosso 2016,Donnafugata,Italy,3.8,1201,"66,670",https://www.vivino.com/donnafugata-sul-vulcano-etna-rosso-etna/w/6514155?year=2016&price_id=24839156
518,Petite Sirah (Founder's) 2003,Concannon,United States,3.8,1200,"31,252",https://www.vivino.com/concannon-vineyard-petite-sirah-founder-s-san-fransicso-bay-red-wine/w/4254913?year=2003&price_id=9556401
519,Talò Primitivo di Manduria 2021,San Marzano,Italy,4.0,1199,"19,647",https://www.vivino.com/san-marzano-talo-primitivo-di-manduria/w/2272631?year=2021&price_id=36485628
520,Reserva Privada Syrah 2009,Aromo,Chile,3.6,1198,"31,252",https://www.vivino.com/aromo-reserva-privada-syrah/w/7354162?year=2009&price_id=2895328
521,Rosso di Montepulciano 2020,Poliziano,Italy,3.7,1197,"19,424",https://www.vivino.com/poliziano-rosso-di-montepulciano/w/18793?year=2020&price_id=36485602
522,Riva Ranch Pinot Noir 2014,Wente Vineyards,United States,3.9,1190,"57,503",https://www.vivino.com/wente-vineyards-riva-ranch-pinot-noir-arroyo-seco-red-wine/w/4426980?year=2014&price_id=17899580
